_H:	$Name	%Input[2:0,0]<2:25,1>	%Input[2:1,0]	%Input[2:2,0]	%Input[2:3,0]	%Input[2:4,0]	%Input[2:5,0]	%Input[2:6,0]	%Input[2:7,0]	%Input[2:8,0]	%Input[2:9,0]	%Input[2:10,0]	%Input[2:11,0]	%Input[2:12,0]	%Input[2:13,0]	%Input[2:14,0]	%Input[2:15,0]	%Input[2:16,0]	%Input[2:17,0]	%Input[2:18,0]	%Input[2:19,0]	%Input[2:20,0]	%Input[2:21,0]	%Input[2:22,0]	%Input[2:23,0]	%Input[2:24,0]	%Output[2:0,0]<2:1,1>
_D:	"N120_20140706_163000_20140706_165000"	0.6875	0.509589	0	0	0	0	0	0	1	0	0	0.454545	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_171000_20140706_173000"	0.715278	0.509589	0	0	0	0	0	0	1	0	0	0.436364	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_173000_20140706_175000"	0.729167	0.509589	0	0	0	0	0	0	1	0	0	0.433333	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_175000_20140706_181000"	0.743056	0.509589	0	0	0	0	0	0	1	0	0	0.424242	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_181000_20140706_183000"	0.756944	0.509589	0	0	0	0	0	0	1	0	0	0.409091	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_183000_20140706_185000"	0.770833	0.509589	0	0	0	0	0	0	1	0	0	0.40303	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_185000_20140706_191000"	0.784722	0.509589	0	0	0	0	0	0	1	0	0	0.387879	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_191000_20140706_193000"	0.798611	0.509589	0	0	0	0	0	0	1	0	0	0.393939	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_193000_20140706_195000"	0.8125	0.509589	0	0	0	0	0	0	1	0	0	0.387879	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_195000_20140706_201000"	0.826389	0.509589	0	0	0	0	0	0	1	0	0	0.387879	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_201000_20140706_203000"	0.840278	0.509589	0	0	0	0	0	0	1	0	0	0.381818	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_203000_20140706_205000"	0.854167	0.509589	0	0	0	0	0	0	1	0	0	0.384848	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_205000_20140706_211000"	0.868056	0.509589	0	0	0	0	0	0	1	0	0	0.372727	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_211000_20140706_213000"	0.881944	0.509589	0	0	0	0	0	0	1	0	0	0.360606	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_213000_20140706_215000"	0.895833	0.509589	0	0	0	0	0	0	1	0	0	0.345455	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_215000_20140706_221000"	0.909722	0.509589	0	0	0	0	0	0	1	0	0	0.327273	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_221000_20140706_223000"	0.923611	0.509589	0	0	0	0	0	0	1	0	0	0.342424	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_223000_20140706_225000"	0.9375	0.509589	0	0	0	0	0	0	1	0	0	0.336364	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_225000_20140706_231000"	0.951389	0.509589	0	0	0	0	0	0	1	0	0	0.354545	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_231000_20140706_233000"	0.965278	0.509589	0	0	0	0	0	0	1	0	0	0.354545	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_233000_20140706_235000"	0.979167	0.509589	0	0	0	0	0	0	1	0	0	0.360606	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140706_235000_20140707_001000"	0.993056	0.509589	0	0	0	0	0	0	1	0	0	0.372727	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140707_001000_20140707_003000"	0.00694444	0.512329	1	0	0	0	0	0	0	0	0	0.378788	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140707_003000_20140707_005000"	0.0208333	0.512329	1	0	0	0	0	0	0	0	0	0.366667	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140707_005000_20140707_011000"	0.0347222	0.512329	1	0	0	0	0	0	0	0	0	0.375758	0	0	0	0	0	0	0	1	0	0	0	0	0	0
_D:	"N120_20140707_011000_20140707_013000"	0.0486111	0.512329	1	0	0	0	0	0	0	0	0	0.387879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_013000_20140707_015000"	0.0625	0.512329	1	0	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_015000_20140707_021000"	0.0763889	0.512329	1	0	0	0	0	0	0	0	0	0.390909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_021000_20140707_023000"	0.0902778	0.512329	1	0	0	0	0	0	0	0	0	0.39697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_025000_20140707_031000"	0.118056	0.512329	1	0	0	0	0	0	0	0	0	0.360606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_031000_20140707_033000"	0.131944	0.512329	1	0	0	0	0	0	0	0	0	0.345455	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_033000_20140707_035000"	0.145833	0.512329	1	0	0	0	0	0	0	0	0	0.363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_035000_20140707_041000"	0.159722	0.512329	1	0	0	0	0	0	0	0	0	0.366667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_041000_20140707_043000"	0.173611	0.512329	1	0	0	0	0	0	0	0	0	0.372727	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_043000_20140707_045000"	0.1875	0.512329	1	0	0	0	0	0	0	0	0	0.369697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_045000_20140707_051000"	0.201389	0.512329	1	0	0	0	0	0	0	0	0	0.354545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_051000_20140707_053000"	0.215278	0.512329	1	0	0	0	0	0	0	0	0	0.339394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_053000_20140707_055000"	0.229167	0.512329	1	0	0	0	0	0	0	0	0	0.336364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_055000_20140707_061000"	0.243056	0.512329	1	0	0	0	0	0	0	0	0	0.324242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_061000_20140707_063000"	0.256944	0.512329	1	0	0	0	0	0	0	0	0	0.336364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_063000_20140707_065000"	0.270833	0.512329	1	0	0	0	0	0	0	0	0	0.348485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_065000_20140707_071000"	0.284722	0.512329	1	0	0	0	0	0	0	0	0	0.351515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_071000_20140707_073000"	0.298611	0.512329	1	0	0	0	0	0	0	0	0	0.345455	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_073000_20140707_075000"	0.3125	0.512329	1	0	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_075000_20140707_081000"	0.326389	0.512329	1	0	0	0	0	0	0	0	0	0.390909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_081000_20140707_083000"	0.340278	0.512329	1	0	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_083000_20140707_085000"	0.354167	0.512329	1	0	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_085000_20140707_091000"	0.368056	0.512329	1	0	0	0	0	0	0	0	0	0.39697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_091000_20140707_093000"	0.381944	0.512329	1	0	0	0	0	0	0	0	0	0.393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_093000_20140707_095000"	0.395833	0.512329	1	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_095000_20140707_101000"	0.409722	0.512329	1	0	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_101000_20140707_103000"	0.423611	0.512329	1	0	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_103000_20140707_105000"	0.4375	0.512329	1	0	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_105000_20140707_111000"	0.451389	0.512329	1	0	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_111000_20140707_113000"	0.465278	0.512329	1	0	0	0	0	0	0	0	0	0.40303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_113000_20140707_115000"	0.479167	0.512329	1	0	0	0	0	0	0	0	0	0.415152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_115000_20140707_121000"	0.493056	0.512329	1	0	0	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_121000_20140707_123000"	0.506944	0.512329	1	0	0	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_123000_20140707_125000"	0.520833	0.512329	1	0	0	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_125000_20140707_131000"	0.534722	0.512329	1	0	0	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_131000_20140707_133000"	0.548611	0.512329	1	0	0	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_133000_20140707_135000"	0.5625	0.512329	1	0	0	0	0	0	0	0	0	0.451515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_135000_20140707_141000"	0.576389	0.512329	1	0	0	0	0	0	0	0	0	0.454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_141000_20140707_143000"	0.590278	0.512329	1	0	0	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_143000_20140707_145000"	0.604167	0.512329	1	0	0	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_145000_20140707_151000"	0.618056	0.512329	1	0	0	0	0	0	0	0	0	0.460606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_151000_20140707_153000"	0.631944	0.512329	1	0	0	0	0	0	0	0	0	0.457576	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_153000_20140707_155000"	0.645833	0.512329	1	0	0	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_155000_20140707_161000"	0.659722	0.512329	1	0	0	0	0	0	0	0	0	0.445455	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_161000_20140707_163000"	0.673611	0.512329	1	0	0	0	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_163000_20140707_165000"	0.6875	0.512329	1	0	0	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_165000_20140707_171000"	0.701389	0.512329	1	0	0	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_171000_20140707_173000"	0.715278	0.512329	1	0	0	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_173000_20140707_175000"	0.729167	0.512329	1	0	0	0	0	0	0	0	0	0.430303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_175000_20140707_181000"	0.743056	0.512329	1	0	0	0	0	0	0	0	0	0.427273	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_181000_20140707_183000"	0.756944	0.512329	1	0	0	0	0	0	0	0	0	0.427273	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_183000_20140707_185000"	0.770833	0.512329	1	0	0	0	0	0	0	0	0	0.418182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_185000_20140707_191000"	0.784722	0.512329	1	0	0	0	0	0	0	0	0	0.418182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_191000_20140707_193000"	0.798611	0.512329	1	0	0	0	0	0	0	0	0	0.415152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_193000_20140707_195000"	0.8125	0.512329	1	0	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_195000_20140707_201000"	0.826389	0.512329	1	0	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_201000_20140707_203000"	0.840278	0.512329	1	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_203000_20140707_205000"	0.854167	0.512329	1	0	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_205000_20140707_211000"	0.868056	0.512329	1	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_211000_20140707_213000"	0.881944	0.512329	1	0	0	0	0	0	0	0	0	0.40303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_213000_20140707_215000"	0.895833	0.512329	1	0	0	0	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_215000_20140707_221000"	0.909722	0.512329	1	0	0	0	0	0	0	0	0	0.415152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_221000_20140707_223000"	0.923611	0.512329	1	0	0	0	0	0	0	0	0	0.40303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_223000_20140707_225000"	0.9375	0.512329	1	0	0	0	0	0	0	0	0	0.39697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_225000_20140707_231000"	0.951389	0.512329	1	0	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_231000_20140707_233000"	0.965278	0.512329	1	0	0	0	0	0	0	0	0	0.39697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_233000_20140707_235000"	0.979167	0.512329	1	0	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140707_235000_20140708_001000"	0.993056	0.512329	1	0	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_001000_20140708_003000"	0.00694444	0.515068	0	1	0	0	0	0	0	0	0	0.40303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_003000_20140708_005000"	0.0208333	0.515068	0	1	0	0	0	0	0	0	0	0.39697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_005000_20140708_011000"	0.0347222	0.515068	0	1	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_011000_20140708_013000"	0.0486111	0.515068	0	1	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_013000_20140708_015000"	0.0625	0.515068	0	1	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_015000_20140708_021000"	0.0763889	0.515068	0	1	0	0	0	0	0	0	0	0.40303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_021000_20140708_023000"	0.0902778	0.515068	0	1	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_023000_20140708_025000"	0.104167	0.515068	0	1	0	0	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_025000_20140708_031000"	0.118056	0.515068	0	1	0	0	0	0	0	0	0	0.415152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_031000_20140708_033000"	0.131944	0.515068	0	1	0	0	0	0	0	0	0	0.418182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_033000_20140708_035000"	0.145833	0.515068	0	1	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_035000_20140708_041000"	0.159722	0.515068	0	1	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_041000_20140708_043000"	0.173611	0.515068	0	1	0	0	0	0	0	0	0	0.39697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_043000_20140708_045000"	0.1875	0.515068	0	1	0	0	0	0	0	0	0	0.393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_045000_20140708_051000"	0.201389	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_051000_20140708_053000"	0.215278	0.515068	0	1	0	0	0	0	0	0	0	0.381818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_053000_20140708_055000"	0.229167	0.515068	0	1	0	0	0	0	0	0	0	0.39697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_055000_20140708_061000"	0.243056	0.515068	0	1	0	0	0	0	0	0	0	0.393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_061000_20140708_063000"	0.256944	0.515068	0	1	0	0	0	0	0	0	0	0.390909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_063000_20140708_065000"	0.270833	0.515068	0	1	0	0	0	0	0	0	0	0.393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_065000_20140708_071000"	0.284722	0.515068	0	1	0	0	0	0	0	0	0	0.390909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_071000_20140708_073000"	0.298611	0.515068	0	1	0	0	0	0	0	0	0	0.393939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_073000_20140708_075000"	0.3125	0.515068	0	1	0	0	0	0	0	0	0	0.39697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_075000_20140708_081000"	0.326389	0.515068	0	1	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_081000_20140708_083000"	0.340278	0.515068	0	1	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_083000_20140708_085000"	0.354167	0.515068	0	1	0	0	0	0	0	0	0	0.40303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_085000_20140708_091000"	0.368056	0.515068	0	1	0	0	0	0	0	0	0	0.40303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_091000_20140708_093000"	0.381944	0.515068	0	1	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_093000_20140708_095000"	0.395833	0.515068	0	1	0	0	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_095000_20140708_101000"	0.409722	0.515068	0	1	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_101000_20140708_103000"	0.423611	0.515068	0	1	0	0	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_103000_20140708_105000"	0.4375	0.515068	0	1	0	0	0	0	0	0	0	0.418182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_105000_20140708_111000"	0.451389	0.515068	0	1	0	0	0	0	0	0	0	0.421212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_111000_20140708_113000"	0.465278	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_113000_20140708_115000"	0.479167	0.515068	0	1	0	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_115000_20140708_121000"	0.493056	0.515068	0	1	0	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_121000_20140708_123000"	0.506944	0.515068	0	1	0	0	0	0	0	0	0	0.430303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_123000_20140708_125000"	0.520833	0.515068	0	1	0	0	0	0	0	0	0	0.421212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_125000_20140708_131000"	0.534722	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_131000_20140708_133000"	0.548611	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_133000_20140708_135000"	0.5625	0.515068	0	1	0	0	0	0	0	0	0	0.427273	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_135000_20140708_141000"	0.576389	0.515068	0	1	0	0	0	0	0	0	0	0.427273	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_141000_20140708_143000"	0.590278	0.515068	0	1	0	0	0	0	0	0	0	0.430303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_143000_20140708_145000"	0.604167	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_145000_20140708_151000"	0.618056	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_151000_20140708_153000"	0.631944	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_155000_20140708_161000"	0.659722	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_161000_20140708_163000"	0.673611	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_163000_20140708_165000"	0.6875	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_165000_20140708_171000"	0.701389	0.515068	0	1	0	0	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_171000_20140708_173000"	0.715278	0.515068	0	1	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_173000_20140708_175000"	0.729167	0.515068	0	1	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_175000_20140708_181000"	0.743056	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_181000_20140708_183000"	0.756944	0.515068	0	1	0	0	0	0	0	0	0	0.381818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_183000_20140708_185000"	0.770833	0.515068	0	1	0	0	0	0	0	0	0	0.381818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_185000_20140708_191000"	0.784722	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_191000_20140708_193000"	0.798611	0.515068	0	1	0	0	0	0	0	0	0	0.387879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_193000_20140708_195000"	0.8125	0.515068	0	1	0	0	0	0	0	0	0	0.387879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_195000_20140708_201000"	0.826389	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_201000_20140708_203000"	0.840278	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_203000_20140708_205000"	0.854167	0.515068	0	1	0	0	0	0	0	0	0	0.378788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_205000_20140708_211000"	0.868056	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_211000_20140708_213000"	0.881944	0.515068	0	1	0	0	0	0	0	0	0	0.39697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_213000_20140708_215000"	0.895833	0.515068	0	1	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_215000_20140708_221000"	0.909722	0.515068	0	1	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_221000_20140708_223000"	0.923611	0.515068	0	1	0	0	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_223000_20140708_225000"	0.9375	0.515068	0	1	0	0	0	0	0	0	0	0.418182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_225000_20140708_231000"	0.951389	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_231000_20140708_233000"	0.965278	0.515068	0	1	0	0	0	0	0	0	0	0.427273	0	0	0	0	0	0	0	0	0	0	0	0	0	0
