_H:	$Name	%Input[2:0,0]<2:25,1>	%Input[2:1,0]	%Input[2:2,0]	%Input[2:3,0]	%Input[2:4,0]	%Input[2:5,0]	%Input[2:6,0]	%Input[2:7,0]	%Input[2:8,0]	%Input[2:9,0]	%Input[2:10,0]	%Input[2:11,0]	%Input[2:12,0]	%Input[2:13,0]	%Input[2:14,0]	%Input[2:15,0]	%Input[2:16,0]	%Input[2:17,0]	%Input[2:18,0]	%Input[2:19,0]	%Input[2:20,0]	%Input[2:21,0]	%Input[2:22,0]	%Input[2:23,0]	%Input[2:24,0]	%Output[2:0,0]<2:1,1>
_D:	"N120_20140708_075000_20140708_081000"	0.326389	0.515068	0	1	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451502
_D:	"N120_20140708_081000_20140708_083000"	0.340278	0.515068	0	1	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537946
_D:	"N120_20140708_083000_20140708_085000"	0.354167	0.515068	0	1	0	0	0	0	0	0	0	0.40303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343213
_D:	"N120_20140708_085000_20140708_091000"	0.368056	0.515068	0	1	0	0	0	0	0	0	0	0.40303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32398
_D:	"N120_20140708_091000_20140708_093000"	0.381944	0.515068	0	1	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367839
_D:	"N120_20140708_093000_20140708_095000"	0.395833	0.515068	0	1	0	0	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284989
_D:	"N120_20140708_095000_20140708_101000"	0.409722	0.515068	0	1	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.374039
_D:	"N120_20140708_101000_20140708_103000"	0.423611	0.515068	0	1	0	0	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311516
_D:	"N120_20140708_103000_20140708_105000"	0.4375	0.515068	0	1	0	0	0	0	0	0	0	0.418182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039625
_D:	"N120_20140708_105000_20140708_111000"	0.451389	0.515068	0	1	0	0	0	0	0	0	0	0.421212	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0331743
_D:	"N120_20140708_111000_20140708_113000"	0.465278	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292083
_D:	"N120_20140708_113000_20140708_115000"	0.479167	0.515068	0	1	0	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0266094
_D:	"N120_20140708_115000_20140708_121000"	0.493056	0.515068	0	1	0	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0193021
_D:	"N120_20140708_121000_20140708_123000"	0.506944	0.515068	0	1	0	0	0	0	0	0	0	0.430303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0311748
_D:	"N120_20140708_123000_20140708_125000"	0.520833	0.515068	0	1	0	0	0	0	0	0	0	0.421212	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182456
_D:	"N120_20140708_125000_20140708_131000"	0.534722	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169956
_D:	"N120_20140708_131000_20140708_133000"	0.548611	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0200663
_D:	"N120_20140708_133000_20140708_135000"	0.5625	0.515068	0	1	0	0	0	0	0	0	0	0.427273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153728
_D:	"N120_20140708_135000_20140708_141000"	0.576389	0.515068	0	1	0	0	0	0	0	0	0	0.427273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187639
_D:	"N120_20140708_141000_20140708_143000"	0.590278	0.515068	0	1	0	0	0	0	0	0	0	0.430303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132552
_D:	"N120_20140708_143000_20140708_145000"	0.604167	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092974
_D:	"N120_20140708_145000_20140708_151000"	0.618056	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0970469
_D:	"N120_20140708_151000_20140708_153000"	0.631944	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220891
_D:	"N120_20140708_155000_20140708_161000"	0.659722	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171146
_D:	"N120_20140708_161000_20140708_163000"	0.673611	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021901
_D:	"N120_20140708_163000_20140708_165000"	0.6875	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115365
_D:	"N120_20140708_165000_20140708_171000"	0.701389	0.515068	0	1	0	0	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215729
_D:	"N120_20140708_171000_20140708_173000"	0.715278	0.515068	0	1	0	0	0	0	0	0	0	0.409091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115406
_D:	"N120_20140708_173000_20140708_175000"	0.729167	0.515068	0	1	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216042
_D:	"N120_20140708_175000_20140708_181000"	0.743056	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116771
_D:	"N120_20140708_181000_20140708_183000"	0.756944	0.515068	0	1	0	0	0	0	0	0	0	0.381818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256729
_D:	"N120_20140708_183000_20140708_185000"	0.770833	0.515068	0	1	0	0	0	0	0	0	0	0.381818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53625
_D:	"N120_20140708_185000_20140708_191000"	0.784722	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_191000_20140708_193000"	0.798611	0.515068	0	1	0	0	0	0	0	0	0	0.387879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_193000_20140708_195000"	0.8125	0.515068	0	1	0	0	0	0	0	0	0	0.387879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_195000_20140708_201000"	0.826389	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140708_201000_20140708_203000"	0.840278	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435778
_D:	"N120_20140708_203000_20140708_205000"	0.854167	0.515068	0	1	0	0	0	0	0	0	0	0.378788	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312677
_D:	"N120_20140708_205000_20140708_211000"	0.868056	0.515068	0	1	0	0	0	0	0	0	0	0.384848	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304592
_D:	"N120_20140708_211000_20140708_213000"	0.881944	0.515068	0	1	0	0	0	0	0	0	0	0.39697	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103604
_D:	"N120_20140708_213000_20140708_215000"	0.895833	0.515068	0	1	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0598229
_D:	"N120_20140708_215000_20140708_221000"	0.909722	0.515068	0	1	0	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0518177
_D:	"N120_20140708_221000_20140708_223000"	0.923611	0.515068	0	1	0	0	0	0	0	0	0	0.412121	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0538177
_D:	"N120_20140708_223000_20140708_225000"	0.9375	0.515068	0	1	0	0	0	0	0	0	0	0.418182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105017
_D:	"N120_20140708_225000_20140708_231000"	0.951389	0.515068	0	1	0	0	0	0	0	0	0	0.424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451375
_D:	"N120_20140708_231000_20140708_233000"	0.965278	0.515068	0	1	0	0	0	0	0	0	0	0.427273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0836003
_D:	"N120_20140708_233000_20140708_235000"	0.979167	0.515068	0	1	0	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265484
_D:	"N120_20140708_235000_20140709_001000"	0.993056	0.515068	0	1	0	0	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140755
_D:	"N120_20140709_001000_20140709_003000"	0.00694444	0.517808	0	0	1	0	0	0	0	0	0	0.445455	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235313
_D:	"N120_20140709_003000_20140709_005000"	0.0208333	0.517808	0	0	1	0	0	0	0	0	0	0.445455	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116701
_D:	"N120_20140709_005000_20140709_011000"	0.0347222	0.517808	0	0	1	0	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157692
_D:	"N120_20140709_011000_20140709_013000"	0.0486111	0.517808	0	0	1	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188187
_D:	"N120_20140709_013000_20140709_015000"	0.0625	0.517808	0	0	1	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140709_015000_20140709_021000"	0.0763889	0.517808	0	0	1	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355464
_D:	"N120_20140709_021000_20140709_023000"	0.0902778	0.517808	0	0	1	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215286
_D:	"N120_20140709_023000_20140709_025000"	0.104167	0.517808	0	0	1	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0552344
_D:	"N120_20140709_025000_20140709_031000"	0.118056	0.517808	0	0	1	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0931798
_D:	"N120_20140709_031000_20140709_033000"	0.131944	0.517808	0	0	1	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075735
_D:	"N120_20140709_033000_20140709_035000"	0.145833	0.517808	0	0	1	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029724
_D:	"N120_20140709_035000_20140709_041000"	0.159722	0.517808	0	0	1	0	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0463385
_D:	"N120_20140709_041000_20140709_043000"	0.173611	0.517808	0	0	1	0	0	0	0	0	0	0.445455	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0417448
_D:	"N120_20140709_043000_20140709_045000"	0.1875	0.517808	0	0	1	0	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0760365
_D:	"N120_20140709_045000_20140709_051000"	0.201389	0.517808	0	0	1	0	0	0	0	0	0	0.445455	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0731198
_D:	"N120_20140709_051000_20140709_053000"	0.215278	0.517808	0	0	1	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130354
_D:	"N120_20140709_053000_20140709_055000"	0.229167	0.517808	0	0	1	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10875
_D:	"N120_20140709_055000_20140709_061000"	0.243056	0.517808	0	0	1	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065151
_D:	"N120_20140709_061000_20140709_063000"	0.256944	0.517808	0	0	1	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405208
_D:	"N120_20140709_063000_20140709_065000"	0.270833	0.517808	0	0	1	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0391667
_D:	"N120_20140709_065000_20140709_071000"	0.284722	0.517808	0	0	1	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326806
_D:	"N120_20140709_071000_20140709_073000"	0.298611	0.517808	0	0	1	0	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35251
_D:	"N120_20140709_073000_20140709_075000"	0.3125	0.517808	0	0	1	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273975
_D:	"N120_20140709_075000_20140709_081000"	0.326389	0.517808	0	0	1	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39062
_D:	"N120_20140709_081000_20140709_083000"	0.340278	0.517808	0	0	1	0	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185984
_D:	"N120_20140709_083000_20140709_085000"	0.354167	0.517808	0	0	1	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16849
_D:	"N120_20140709_085000_20140709_091000"	0.368056	0.517808	0	0	1	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190466
_D:	"N120_20140709_091000_20140709_093000"	0.381944	0.517808	0	0	1	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191484
_D:	"N120_20140709_093000_20140709_095000"	0.395833	0.517808	0	0	1	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256339
_D:	"N120_20140709_095000_20140709_101000"	0.409722	0.517808	0	0	1	0	0	0	0	0	0	0.427273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301297
_D:	"N120_20140709_101000_20140709_103000"	0.423611	0.517808	0	0	1	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307635
_D:	"N120_20140709_103000_20140709_105000"	0.4375	0.517808	0	0	1	0	0	0	0	0	0	0.418182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178583
_D:	"N120_20140709_105000_20140709_111000"	0.451389	0.517808	0	0	1	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171609
_D:	"N120_20140709_111000_20140709_113000"	0.465278	0.517808	0	0	1	0	0	0	0	0	0	0.457576	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17222
_D:	"N120_20140709_113000_20140709_115000"	0.479167	0.517808	0	0	1	0	0	0	0	0	0	0.460606	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167479
_D:	"N120_20140709_115000_20140709_121000"	0.493056	0.517808	0	0	1	0	0	0	0	0	0	0.466667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294073
_D:	"N120_20140709_121000_20140709_123000"	0.506944	0.517808	0	0	1	0	0	0	0	0	0	0.460606	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0253021
_D:	"N120_20140709_123000_20140709_125000"	0.520833	0.517808	0	0	1	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147865
_D:	"N120_20140709_125000_20140709_131000"	0.534722	0.517808	0	0	1	0	0	0	0	0	0	0.430303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178067
_D:	"N120_20140709_131000_20140709_133000"	0.548611	0.517808	0	0	1	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00751157
_D:	"N120_20140709_133000_20140709_135000"	0.5625	0.517808	0	0	1	0	0	0	0	0	0	0.418182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191198
_D:	"N120_20140709_135000_20140709_141000"	0.576389	0.517808	0	0	1	0	0	0	0	0	0	0.406061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0150417
_D:	"N120_20140709_141000_20140709_143000"	0.590278	0.517808	0	0	1	0	0	0	0	0	0	0.421212	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115885
_D:	"N120_20140709_143000_20140709_145000"	0.604167	0.517808	0	0	1	0	0	0	0	0	0	0.421212	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205339
_D:	"N120_20140709_145000_20140709_151000"	0.618056	0.517808	0	0	1	0	0	0	0	0	0	0.433333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140709_151000_20140709_153000"	0.631944	0.517808	0	0	1	0	0	0	0	0	0	0.439394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140709_153000_20140709_155000"	0.645833	0.517808	0	0	1	0	0	0	0	0	0	0.454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140709_155000_20140709_161000"	0.659722	0.517808	0	0	1	0	0	0	0	0	0	0.457576	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140709_161000_20140709_163000"	0.673611	0.517808	0	0	1	0	0	0	0	0	0	0.457576	0	0	0	0	0	0	0	0	0	0	0	0	0	0
_D:	"N120_20140709_163000_20140709_165000"	0.6875	0.517808	0	0	1	0	0	0	0	0	0	0.451515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0297454
_D:	"N120_20140709_165000_20140709_171000"	0.701389	0.517808	0	0	1	0	0	0	0	0	0	0.451515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01325
_D:	"N120_20140709_171000_20140709_173000"	0.715278	0.517808	0	0	1	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201974
_D:	"N120_20140709_173000_20140709_175000"	0.729167	0.517808	0	0	1	0	0	0	0	0	0	0.451515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210156
_D:	"N120_20140709_175000_20140709_181000"	0.743056	0.517808	0	0	1	0	0	0	0	0	0	0.451515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112604
_D:	"N120_20140709_181000_20140709_183000"	0.756944	0.517808	0	0	1	0	0	0	0	0	0	0.442424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0200625
_D:	"N120_20140709_183000_20140709_185000"	0.770833	0.517808	0	0	1	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241128
_D:	"N120_20140709_185000_20140709_191000"	0.784722	0.517808	0	0	1	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340851
_D:	"N120_20140709_191000_20140709_193000"	0.798611	0.517808	0	0	1	0	0	0	0	0	0	0.430303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227339
_D:	"N120_20140709_193000_20140709_195000"	0.8125	0.517808	0	0	1	0	0	0	0	0	0	0.430303	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238312
_D:	"N120_20140709_195000_20140709_201000"	0.826389	0.517808	0	0	1	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279073
_D:	"N120_20140709_201000_20140709_203000"	0.840278	0.517808	0	0	1	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154693
_D:	"N120_20140709_203000_20140709_205000"	0.854167	0.517808	0	0	1	0	0	0	0	0	0	0.457576	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167656
_D:	"N120_20140709_205000_20140709_211000"	0.868056	0.517808	0	0	1	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51016
_D:	"N120_20140709_211000_20140709_213000"	0.881944	0.517808	0	0	1	0	0	0	0	0	0	0.457576	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390979
_D:	"N120_20140709_213000_20140709_215000"	0.895833	0.517808	0	0	1	0	0	0	0	0	0	0.454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262578
_D:	"N120_20140709_215000_20140709_221000"	0.909722	0.517808	0	0	1	0	0	0	0	0	0	0.445455	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227443
_D:	"N120_20140709_221000_20140709_223000"	0.923611	0.517808	0	0	1	0	0	0	0	0	0	0.451515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15476
_D:	"N120_20140709_223000_20140709_225000"	0.9375	0.517808	0	0	1	0	0	0	0	0	0	0.451515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130868
_D:	"N120_20140709_225000_20140709_231000"	0.951389	0.517808	0	0	1	0	0	0	0	0	0	0.448485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424761
_D:	"N120_20140709_231000_20140709_233000"	0.965278	0.517808	0	0	1	0	0	0	0	0	0	0.436364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479094
_D:	"N120_20140709_233000_20140709_235000"	0.979167	0.517808	0	0	1	0	0	0	0	0	0	0.451515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536599
_D:	"N120_20140709_235000_20140710_001000"	0.993056	0.517808	0	0	1	0	0	0	0	0	0	0.454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472802
